Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerProgressionRatio,YearsWithoutPromotion,AnnualSalary,SalaryHikeImpact,WorkLoadIndex,BusinessTravel_Encoded,Department_Encoded,Education_Encoded,EducationField_Encoded,EnvironmentSatisfaction_Encoded,Gender_Encoded,JobInvolvement_Encoded,JobRole_Encoded,JobSatisfaction_Encoded,MaritalStatus_Encoded,OverTime_Encoded,PerformanceRating_Encoded,RelationshipSatisfaction_Encoded,WorkLifeBalance_Encoded
31,0,Travel_Rarely,480,Research & Development,7,College,Medical,Medium,Female,31,High,2,Manufacturing Director,Low,Married,4306,4156,1,No,12,Excellent,Medium,1,13,5,Bad,13,10,3,12,1.5,0.2857142857142857,7,51672,51672,3,2,1,2,3,2,0,0,4,1,1,0,0,2,0
43,0,Travel_Frequently,313,Research & Development,21,Bachelor,Medical,Very High,Male,61,High,1,Laboratory Technician,Very High,Married,2258,15238,7,No,20,Outstanding,Low,1,8,1,Better,3,2,1,2,3.0,0.5,1,27096,45160,3,1,1,0,3,3,1,0,2,3,1,0,1,1,2
43,0,Travel_Rarely,1473,Research & Development,8,Master,Other,High,Female,74,High,2,Healthcare Representative,High,Divorced,4522,2227,4,Yes,14,Excellent,Very High,0,8,3,Better,5,2,0,2,3.25,0.16666666666666666,2,54264,63308,6,2,1,4,4,0,0,0,0,0,0,1,0,3,2
25,0,Travel_Rarely,891,Sales,4,College,Life Sciences,Medium,Female,99,Medium,2,Sales Executive,Very High,Single,4487,12090,1,Yes,11,Excellent,Medium,0,5,3,Better,5,4,1,3,2.75,0.3333333333333333,3,53844,49357,4,2,2,2,1,2,0,2,7,3,2,1,0,2,2
37,0,Non-Travel,1063,Research & Development,25,Doctor,Medical,Medium,Female,72,High,2,Research Scientist,High,Married,4449,23866,3,Yes,15,Excellent,Low,2,15,2,Better,13,11,10,7,2.25,0.7857142857142857,1,53388,66735,6,0,1,3,3,2,0,0,6,0,1,1,0,1,2
31,0,Travel_Rarely,329,Research & Development,1,College,Life Sciences,Very High,Male,98,Medium,1,Laboratory Technician,Low,Married,2218,16193,1,No,12,Excellent,High,1,4,3,Better,4,2,3,2,2.75,0.8,-1,26616,26616,2,2,1,2,1,3,1,2,2,1,1,0,0,0,2
39,0,Travel_Frequently,1218,Research & Development,1,Below College,Life Sciences,Medium,Male,52,High,5,Manager,High,Divorced,19197,8213,1,Yes,14,Excellent,High,1,21,3,Better,21,8,1,6,2.75,0.09090909090909091,7,230364,268758,6,1,1,1,1,2,1,0,3,0,0,1,0,0,2
56,0,Travel_Frequently,906,Sales,6,Bachelor,Life Sciences,High,Female,86,Very High,4,Sales Executive,Low,Married,13212,18256,9,No,11,Excellent,Very High,3,36,0,Good,7,7,7,7,2.5,1.0,0,158544,145332,4,1,2,0,1,0,0,3,7,1,1,0,0,3,3
30,0,Travel_Rarely,1082,Sales,12,Bachelor,Technical Degree,Medium,Female,83,High,2,Sales Executive,High,Single,6577,19558,0,No,11,Excellent,Medium,0,6,6,Better,5,4,4,4,2.5,0.8333333333333334,0,78924,72347,3,2,2,0,5,2,0,0,7,0,2,0,0,2,2
41,0,Travel_Rarely,645,Sales,1,Bachelor,Marketing,Medium,Male,49,Very High,3,Sales Executive,Low,Married,8392,19566,1,No,16,Excellent,High,1,10,2,Better,10,7,0,7,2.25,0.09090909090909091,7,100704,134272,4,2,2,0,2,2,1,3,7,1,1,0,0,0,2
28,0,Travel_Rarely,1300,Research & Development,17,College,Medical,High,Male,79,High,2,Laboratory Technician,Low,Divorced,4558,13535,1,No,12,Excellent,Very High,1,10,2,Better,10,0,1,8,2.75,0.18181818181818182,-1,54696,54696,3,2,1,2,3,0,1,0,2,1,0,0,0,3,2
25,1,Travel_Rarely,688,Research & Development,3,Bachelor,Medical,Low,Male,91,High,1,Laboratory Technician,Low,Married,4031,9396,5,No,13,Excellent,High,1,6,5,Better,2,2,0,2,2.0,0.3333333333333333,2,48372,52403,3,2,1,0,3,1,1,0,2,1,1,0,0,0,2
52,0,Travel_Rarely,319,Research & Development,3,Bachelor,Medical,Very High,Male,39,Medium,3,Manufacturing Director,High,Married,7969,19609,2,Yes,14,Excellent,High,0,28,4,Better,5,4,0,4,3.25,0.16666666666666666,4,95628,111566,4,2,1,0,3,3,1,2,4,0,1,1,0,0,2
45,0,Travel_Rarely,192,Research & Development,10,College,Life Sciences,Low,Male,69,High,1,Research Scientist,Very High,Married,2654,9655,3,No,21,Outstanding,Very High,2,8,3,Good,2,2,0,2,2.75,0.3333333333333333,2,31848,55734,3,2,1,2,1,1,1,0,6,3,1,0,1,3,3
52,0,Travel_Rarely,1490,Research & Development,4,College,Life Sciences,Very High,Female,30,High,4,Manager,Very High,Married,16555,10310,2,No,13,Excellent,Very High,0,31,2,Bad,5,2,1,4,3.25,0.3333333333333333,1,198660,215215,3,2,1,2,1,3,0,0,3,3,1,0,0,3,0
42,0,Travel_Frequently,532,Research & Development,29,College,Life Sciences,Low,Female,92,High,2,Research Scientist,High,Divorced,4556,12932,2,No,11,Excellent,Medium,1,19,3,Better,5,4,0,2,2.25,0.16666666666666666,4,54672,50116,3,1,1,2,1,1,0,0,6,0,0,0,0,2,2
30,0,Travel_Rarely,317,Research & Development,2,Bachelor,Life Sciences,High,Female,43,Low,2,Manufacturing Director,Very High,Single,6091,24793,2,No,20,Outstanding,High,0,11,2,Better,5,4,0,2,3.25,0.16666666666666666,4,73092,121820,1,2,1,0,1,0,0,1,4,3,2,0,1,0,2
60,0,Travel_Rarely,422,Research & Development,7,Bachelor,Life Sciences,Low,Female,41,High,5,Manager,Low,Married,19566,3854,5,No,11,Excellent,Very High,0,33,5,Bad,29,8,11,10,1.75,0.4,-3,234792,215226,3,2,1,0,1,1,0,0,3,1,1,0,0,3,0
46,0,Travel_Rarely,1485,Research & Development,18,Bachelor,Medical,High,Female,87,High,2,Manufacturing Director,High,Divorced,4810,26314,2,No,14,Excellent,High,1,19,5,Good,10,7,0,8,2.75,0.09090909090909091,7,57720,67340,3,2,1,0,3,0,0,0,4,0,0,0,0,0,3
42,0,Travel_Frequently,1368,Research & Development,28,Master,Technical Degree,Very High,Female,88,Medium,2,Healthcare Representative,Very High,Married,4523,4386,0,No,11,Excellent,Very High,3,7,4,Best,6,5,0,4,4.0,0.14285714285714285,5,54276,49753,2,1,1,4,5,3,0,2,0,3,1,0,0,3,1
24,1,Travel_Rarely,1448,Sales,1,Below College,Technical Degree,Low,Female,62,High,1,Sales Representative,Medium,Single,3202,21972,1,Yes,16,Excellent,Medium,0,6,4,Better,5,3,1,4,2.0,0.3333333333333333,2,38424,51232,6,2,2,1,5,1,0,0,8,2,2,1,0,2,2
34,1,Travel_Frequently,296,Sales,6,College,Marketing,Very High,Female,33,Low,1,Sales Representative,High,Divorced,2351,12253,0,No,16,Excellent,Very High,1,3,3,Good,2,2,1,0,3.25,0.6666666666666666,1,28212,37616,1,1,2,2,2,3,0,1,8,0,0,0,0,3,3
38,0,Travel_Frequently,1490,Research & Development,2,College,Life Sciences,Very High,Male,42,High,1,Laboratory Technician,Very High,Married,1702,12106,1,Yes,23,Outstanding,High,1,1,3,Better,1,0,0,0,3.5,0.5,0,20424,39146,6,1,1,2,1,3,1,0,2,3,1,1,1,0,2
40,0,Travel_Rarely,1398,Sales,2,Master,Life Sciences,High,Female,79,High,5,Manager,High,Married,18041,13022,0,No,14,Excellent,Very High,0,21,2,Better,20,15,1,12,3.25,0.09523809523809523,14,216492,252574,3,2,2,4,1,0,0,0,3,0,1,0,0,3,2
26,0,Travel_Rarely,1349,Research & Development,23,Bachelor,Life Sciences,Low,Female,90,High,1,Research Scientist,Very High,Divorced,2886,3032,1,No,22,Outstanding,Medium,2,3,3,Bad,3,2,0,2,2.0,0.25,2,34632,63492,3,2,1,0,1,1,0,0,6,3,0,0,1,2,0
30,0,Non-Travel,1400,Research & Development,3,Bachelor,Life Sciences,High,Male,53,High,1,Laboratory Technician,Very High,Married,2097,16734,4,No,15,Excellent,High,1,9,3,Bad,5,3,1,4,2.75,0.3333333333333333,2,25164,31455,3,0,1,0,1,0,1,0,2,3,1,0,0,0,0
29,0,Travel_Rarely,986,Research & Development,3,Master,Medical,Medium,Male,93,Medium,3,Research Director,High,Married,11935,21526,1,No,18,Excellent,High,0,10,2,Better,10,2,0,7,2.75,0.09090909090909091,2,143220,214830,2,2,1,4,3,2,1,2,5,0,1,0,0,0,2
29,1,Travel_Rarely,408,Research & Development,25,Doctor,Technical Degree,High,Female,71,Medium,1,Research Scientist,Medium,Married,2546,18300,5,No,16,Excellent,Medium,0,6,2,Best,2,2,1,1,2.75,0.6666666666666666,1,30552,40736,2,2,1,3,5,0,0,2,6,2,1,0,0,2,1
19,1,Travel_Rarely,489,Human Resources,2,College,Technical Degree,Low,Male,52,Medium,1,Human Resources,Very High,Single,2564,18437,1,No,12,Excellent,High,0,1,3,Best,1,0,0,0,3.0,0.5,0,30768,30768,2,2,0,2,5,1,1,2,1,3,2,0,0,0,1
30,0,Non-Travel,1398,Sales,22,Master,Other,High,Female,69,High,3,Sales Executive,Low,Married,8412,2890,0,No,11,Excellent,High,0,10,3,Better,9,8,7,8,2.5,0.8,1,100944,92532,3,0,2,4,4,0,0,0,7,1,1,0,0,0,2
57,0,Travel_Rarely,210,Sales,29,Bachelor,Marketing,Low,Male,56,Medium,4,Manager,Very High,Divorced,14118,22102,3,No,12,Excellent,High,1,32,3,Good,1,0,0,0,2.5,0.5,0,169416,169416,2,2,2,0,2,1,1,2,3,3,0,0,0,0,3
50,0,Travel_Rarely,1099,Research & Development,29,Master,Life Sciences,Medium,Male,88,Medium,4,Manager,High,Married,17046,9314,0,No,15,Excellent,Medium,1,28,2,Better,27,10,15,7,2.5,0.5714285714285714,-5,204552,255690,2,2,1,4,1,2,1,2,3,0,1,0,0,2,2
30,0,Non-Travel,1116,Research & Development,2,Bachelor,Medical,High,Female,49,High,1,Laboratory Technician,Very High,Single,2564,7181,0,No,14,Excellent,High,0,12,2,Good,11,7,6,7,3.0,0.5833333333333334,1,30768,35896,3,0,1,0,3,0,0,0,2,3,2,0,0,0,3
60,0,Travel_Frequently,1499,Sales,28,Bachelor,Marketing,High,Female,80,Medium,3,Sales Executive,Low,Married,10266,2845,4,No,19,Excellent,Very High,0,22,5,Best,18,13,13,11,3.0,0.7368421052631579,0,123192,195054,2,1,2,0,2,0,0,2,7,1,1,0,0,3,1
47,0,Travel_Rarely,983,Research & Development,2,College,Medical,Low,Female,65,High,2,Manufacturing Director,Very High,Divorced,5070,7389,5,No,13,Excellent,High,3,20,2,Better,5,0,0,4,2.75,0.16666666666666666,0,60840,65910,3,2,1,2,3,1,0,0,4,3,0,0,0,0,2
46,0,Travel_Rarely,1009,Research & Development,2,Bachelor,Life Sciences,Low,Male,51,High,4,Research Director,High,Married,17861,2288,6,No,13,Excellent,High,0,26,2,Bad,3,2,0,1,2.0,0.25,2,214332,232193,3,2,1,0,1,1,1,0,5,0,1,0,0,0,0
35,0,Travel_Rarely,144,Research & Development,22,Bachelor,Life Sciences,Very High,Male,46,Low,1,Laboratory Technician,High,Single,4230,19225,0,No,15,Excellent,High,0,6,2,Better,5,4,4,3,3.25,0.8333333333333334,0,50760,63450,1,2,1,0,1,3,1,1,2,0,2,0,0,0,2
54,0,Travel_Rarely,548,Research & Development,8,Master,Life Sciences,High,Female,42,High,2,Laboratory Technician,High,Single,3780,23428,7,No,11,Excellent,High,0,19,3,Better,1,0,0,0,3.0,0.5,0,45360,41580,3,2,1,4,1,0,0,0,2,0,2,0,0,0,2
34,0,Travel_Rarely,1303,Research & Development,2,Master,Life Sciences,Very High,Male,62,Medium,1,Research Scientist,High,Divorced,2768,8416,3,No,12,Excellent,High,1,14,3,Better,7,3,5,7,3.25,0.75,-2,33216,33216,2,2,1,4,1,3,1,2,6,0,0,0,0,0,2
46,0,Travel_Rarely,1125,Sales,10,Bachelor,Marketing,High,Female,94,Medium,3,Sales Executive,Very High,Married,9071,11563,2,Yes,19,Excellent,High,1,15,3,Better,3,2,1,2,3.25,0.5,1,108852,172349,4,2,2,0,2,0,0,2,7,3,1,1,0,0,2
31,0,Travel_Rarely,1274,Research & Development,9,Below College,Life Sciences,High,Male,33,High,3,Manufacturing Director,Medium,Divorced,10648,14394,1,No,25,Outstanding,Very High,1,13,6,Best,13,8,0,8,3.25,0.07142857142857142,8,127776,266200,3,2,1,1,1,0,1,0,4,2,0,0,1,3,1
33,1,Travel_Rarely,1277,Research & Development,15,Below College,Medical,Medium,Male,56,High,3,Manager,High,Married,13610,24619,7,Yes,12,Excellent,Very High,0,15,2,Best,7,6,7,7,3.25,1.0,-1,163320,163320,6,2,1,1,3,2,1,0,3,0,1,1,0,3,1
33,1,Travel_Rarely,587,Research & Development,10,Below College,Medical,Low,Male,38,Low,1,Laboratory Technician,Very High,Divorced,3408,6705,7,No,13,Excellent,Low,3,8,2,Better,4,3,1,3,2.25,0.4,2,40896,44304,1,2,1,1,3,1,1,1,2,3,0,0,0,1,2
30,0,Travel_Rarely,413,Sales,7,Below College,Marketing,Very High,Male,57,High,1,Sales Representative,Medium,Single,2983,18398,0,No,14,Excellent,Low,0,4,3,Better,3,2,1,2,2.5,0.5,1,35796,41762,3,2,2,1,2,3,1,0,8,2,2,0,0,1,2
35,0,Travel_Rarely,1276,Research & Development,16,Bachelor,Life Sciences,Very High,Male,72,High,3,Healthcare Representative,High,Married,7632,14295,4,Yes,12,Excellent,High,0,10,2,Better,8,7,0,0,3.25,0.1111111111111111,7,91584,91584,6,2,1,0,1,3,1,0,0,0,1,1,0,0,2
31,1,Travel_Frequently,534,Research & Development,20,Bachelor,Life Sciences,Low,Male,66,High,3,Healthcare Representative,High,Married,9824,22908,3,No,12,Excellent,Low,0,12,2,Better,1,0,0,0,2.0,0.5,0,117888,117888,3,1,1,0,1,1,1,0,0,0,1,0,0,1,2
34,1,Travel_Frequently,988,Human Resources,23,Bachelor,Human Resources,Medium,Female,43,High,3,Human Resources,Low,Divorced,9950,11533,9,Yes,15,Excellent,High,3,11,2,Better,3,2,0,2,2.25,0.25,2,119400,149250,6,1,0,0,0,2,0,0,1,1,0,1,0,0,2
42,0,Travel_Frequently,1474,Research & Development,5,College,Other,Medium,Male,97,High,1,Laboratory Technician,High,Married,2093,9260,4,No,17,Excellent,Very High,1,8,4,Better,2,2,2,0,3.0,1.0,0,25116,35581,3,1,1,2,4,2,1,0,2,0,1,0,0,3,2
36,0,Non-Travel,635,Sales,10,Master,Medical,Medium,Male,32,High,3,Sales Executive,Very High,Single,9980,15318,1,No,14,Excellent,Very High,0,10,3,Good,10,3,9,7,3.0,0.9090909090909091,-6,119760,139720,3,0,2,4,3,2,1,0,7,3,2,0,0,3,3
22,1,Travel_Frequently,1368,Research & Development,4,Below College,Technical Degree,High,Male,99,Medium,1,Laboratory Technician,High,Single,3894,9129,5,No,16,Excellent,High,0,4,3,Better,2,2,1,2,3.0,0.6666666666666666,1,46728,62304,2,1,1,1,5,0,1,2,2,0,2,0,0,0,2
48,0,Travel_Rarely,163,Sales,2,Doctor,Marketing,Medium,Female,37,High,2,Sales Executive,Very High,Married,4051,19658,2,No,14,Excellent,Low,1,14,2,Better,9,7,6,7,2.5,0.7,1,48612,56714,3,2,2,3,2,2,0,0,7,3,1,0,0,1,2
55,0,Travel_Rarely,1117,Sales,18,Doctor,Life Sciences,Low,Female,83,High,4,Manager,Medium,Single,16835,9873,3,No,23,Outstanding,Very High,0,37,2,Better,10,9,7,7,2.5,0.7272727272727273,2,202020,387205,3,2,2,3,1,1,0,0,3,2,2,0,1,3,2
41,0,Non-Travel,267,Sales,10,College,Life Sciences,Very High,Male,56,High,2,Sales Executive,Very High,Single,6230,13430,7,No,14,Excellent,Very High,0,16,3,Better,14,3,1,10,3.75,0.13333333333333333,2,74760,87220,3,0,2,2,1,3,1,0,7,3,2,0,0,3,2
35,0,Travel_Rarely,619,Sales,1,Bachelor,Marketing,Medium,Male,85,High,2,Sales Executive,High,Married,4717,18659,9,No,11,Excellent,High,0,15,2,Better,11,9,6,9,2.75,0.5833333333333334,3,56604,51887,3,2,2,0,2,2,1,0,7,0,1,0,0,0,2
40,0,Travel_Rarely,302,Research & Development,6,Bachelor,Life Sciences,Medium,Female,75,High,4,Manufacturing Director,High,Single,13237,20364,7,No,15,Excellent,High,0,22,3,Better,20,6,5,13,2.75,0.2857142857142857,1,158844,198555,3,2,1,0,1,2,0,0,4,0,2,0,0,0,2
39,0,Travel_Frequently,443,Research & Development,8,Below College,Life Sciences,High,Female,48,High,1,Laboratory Technician,High,Married,3755,17872,1,No,11,Excellent,Low,1,8,3,Better,8,3,0,7,2.5,0.1111111111111111,3,45060,41305,3,1,1,1,1,0,0,0,2,0,1,0,0,1,2
31,0,Travel_Rarely,828,Sales,2,Below College,Life Sciences,Medium,Male,77,High,2,Sales Executive,Very High,Single,6582,8346,4,Yes,13,Excellent,High,0,10,2,Best,6,5,0,5,3.25,0.14285714285714285,5,78984,85566,6,2,2,1,1,2,1,0,7,3,2,1,0,0,1
42,0,Travel_Rarely,319,Research & Development,24,Bachelor,Medical,Very High,Male,56,High,3,Manufacturing Director,Low,Married,7406,6950,1,Yes,21,Outstanding,Very High,1,10,5,Good,10,9,5,8,2.75,0.5454545454545454,4,88872,155526,6,2,1,0,3,3,1,0,4,1,1,1,1,3,3
45,0,Travel_Rarely,561,Sales,2,Bachelor,Other,Very High,Male,61,High,2,Sales Executive,Medium,Married,4805,16177,0,No,19,Excellent,Medium,1,9,3,Best,8,7,3,7,3.0,0.4444444444444444,4,57660,91295,3,2,2,0,4,3,1,0,7,2,1,0,0,2,1
26,1,Travel_Frequently,426,Human Resources,17,Master,Life Sciences,Medium,Female,58,High,1,Human Resources,High,Divorced,2741,22808,0,Yes,11,Excellent,Medium,1,8,2,Good,7,7,1,0,2.25,0.25,6,32892,30151,6,1,0,4,1,2,0,0,1,0,0,1,0,2,3
29,0,Travel_Rarely,232,Research & Development,19,Bachelor,Technical Degree,Very High,Male,34,High,2,Manufacturing Director,Very High,Divorced,4262,22645,4,No,12,Excellent,Medium,2,8,2,Best,3,2,1,2,3.5,0.5,1,51144,51144,3,2,1,0,5,3,1,0,4,3,0,0,0,2,1
33,0,Travel_Rarely,922,Research & Development,1,Doctor,Medical,Low,Female,95,Very High,4,Research Director,High,Divorced,16184,22578,4,No,19,Excellent,High,1,10,2,Better,6,1,0,5,2.5,0.14285714285714285,1,194208,307496,4,2,1,3,3,1,0,3,5,0,0,0,0,0,2
31,0,Travel_Rarely,688,Sales,7,Bachelor,Life Sciences,High,Male,44,Medium,3,Manager,Very High,Divorced,11557,25291,9,No,21,Outstanding,High,1,10,3,Good,5,4,0,1,3.0,0.16666666666666666,4,138684,242697,2,2,2,0,1,0,1,2,3,3,0,0,1,0,3
18,1,Travel_Frequently,1306,Sales,5,Bachelor,Marketing,Medium,Male,69,High,1,Sales Representative,Medium,Single,1878,8059,1,Yes,14,Excellent,Very High,0,0,3,Better,0,0,0,0,2.75,1.0,0,22536,26292,6,1,2,0,2,2,1,0,8,2,2,1,0,3,2
40,0,Non-Travel,1094,Sales,28,Bachelor,Other,High,Male,58,Low,3,Sales Executive,Low,Divorced,10932,11373,3,No,15,Excellent,High,1,20,2,Better,1,0,0,1,2.5,0.5,0,131184,163980,1,0,2,0,4,0,1,1,7,1,0,0,0,0,2
41,0,Non-Travel,509,Research & Development,2,Master,Other,Low,Female,62,Medium,2,Healthcare Representative,High,Single,6811,2112,2,Yes,17,Excellent,Low,0,10,3,Better,8,7,0,7,2.0,0.1111111111111111,7,81732,115787,4,0,1,4,4,1,0,2,0,0,2,1,0,1,2
26,0,Travel_Rarely,775,Sales,29,College,Medical,Low,Male,45,High,2,Sales Executive,High,Divorced,4306,4267,5,No,12,Excellent,Low,2,8,5,Better,0,0,0,0,2.0,1.0,0,51672,51672,3,2,2,2,3,1,1,0,7,0,0,0,0,1,2
35,0,Travel_Rarely,195,Sales,1,Bachelor,Medical,Low,Female,80,High,2,Sales Executive,High,Single,4859,6698,1,No,16,Excellent,Very High,0,5,3,Better,5,4,0,3,2.75,0.16666666666666666,4,58308,77744,3,2,2,0,3,1,0,0,7,0,2,0,0,3,2
34,0,Travel_Rarely,258,Sales,21,Master,Life Sciences,Very High,Male,74,Very High,2,Sales Executive,Very High,Single,5337,19921,1,No,12,Excellent,Very High,0,10,3,Better,10,7,5,7,3.75,0.5454545454545454,2,64044,64044,4,2,2,4,1,3,1,3,7,3,2,0,0,3,2
26,1,Travel_Rarely,471,Research & Development,24,Bachelor,Technical Degree,High,Male,66,Low,1,Laboratory Technician,Very High,Single,2340,23213,1,Yes,18,Excellent,Medium,0,1,3,Bad,1,0,0,0,2.5,0.5,0,28080,42120,2,2,1,0,5,0,1,1,2,3,2,1,0,2,0
37,0,Travel_Rarely,799,Research & Development,1,Bachelor,Technical Degree,Medium,Female,59,High,3,Manufacturing Director,Very High,Single,7491,23848,4,No,17,Excellent,Very High,0,12,3,Best,6,5,1,2,3.5,0.2857142857142857,4,89892,127347,3,2,1,0,5,2,0,0,4,3,2,0,0,3,1
46,0,Travel_Frequently,1034,Research & Development,18,Below College,Medical,Low,Female,86,High,3,Healthcare Representative,High,Married,10527,8984,5,No,11,Excellent,Very High,0,28,3,Good,2,2,1,2,2.5,0.6666666666666666,1,126324,115797,3,1,1,1,3,1,0,0,0,0,1,0,0,3,3
41,0,Travel_Rarely,1276,Sales,2,Doctor,Life Sciences,Medium,Female,91,High,4,Manager,Low,Married,16595,5626,7,No,16,Excellent,Medium,1,22,2,Better,18,16,11,8,2.0,0.631578947368421,5,199140,265520,3,2,2,3,1,2,0,0,3,1,1,0,0,2,2
37,0,Non-Travel,142,Sales,9,Master,Medical,Low,Male,69,High,3,Sales Executive,Medium,Divorced,8834,24666,1,No,13,Excellent,Very High,1,9,6,Better,9,5,7,7,2.5,0.8,-2,106008,114842,3,0,2,4,3,1,1,0,7,2,0,0,0,3,2
52,0,Travel_Rarely,956,Research & Development,6,College,Technical Degree,Very High,Male,78,High,2,Research Scientist,Low,Divorced,5577,22087,3,Yes,12,Excellent,Medium,2,18,3,Better,10,9,6,9,2.5,0.6363636363636364,3,66924,66924,6,2,1,2,5,3,1,0,6,1,0,1,0,2,2
32,1,Non-Travel,1474,Sales,11,Master,Other,Very High,Male,60,Very High,2,Sales Executive,High,Married,4707,23914,8,No,12,Excellent,Very High,0,6,2,Better,4,2,1,2,3.5,0.4,1,56484,56484,4,0,2,4,4,3,1,3,7,0,1,0,0,3,2
24,0,Travel_Frequently,535,Sales,24,Bachelor,Medical,Very High,Male,38,High,1,Sales Representative,Very High,Married,2400,5530,0,No,13,Excellent,High,2,3,3,Better,2,2,2,1,3.5,1.0,0,28800,31200,3,1,2,0,3,3,1,0,8,3,1,0,0,0,2
38,0,Travel_Rarely,1495,Research & Development,10,Bachelor,Medical,High,Female,76,High,2,Healthcare Representative,High,Married,9824,22174,3,No,19,Excellent,High,1,18,4,Better,1,0,0,0,3.0,0.5,0,117888,186656,3,2,1,0,3,0,0,0,0,0,1,0,0,0,2
37,0,Travel_Rarely,446,Research & Development,1,Master,Life Sciences,Medium,Female,65,High,2,Manufacturing Director,Medium,Married,6447,15701,6,No,12,Excellent,Medium,1,8,2,Good,6,5,4,3,2.0,0.7142857142857143,1,77364,77364,3,2,1,4,1,2,0,0,4,2,1,0,0,2,3
49,0,Travel_Rarely,1245,Research & Development,18,Master,Life Sciences,Very High,Male,58,Medium,5,Research Director,High,Divorced,19502,2125,1,Yes,17,Excellent,High,1,31,5,Better,31,9,0,9,3.25,0.03125,9,234024,331534,4,2,1,4,1,3,1,2,5,0,0,1,0,0,2
24,0,Travel_Rarely,691,Research & Development,23,Bachelor,Medical,Medium,Male,89,Very High,1,Research Scientist,Very High,Married,2725,21630,1,Yes,11,Excellent,Medium,2,6,3,Better,6,5,1,4,2.75,0.2857142857142857,4,32700,29975,8,2,1,0,3,2,1,3,6,3,1,1,0,2,2
26,0,Travel_Rarely,703,Sales,28,College,Marketing,Low,Male,66,High,2,Sales Executive,Medium,Married,6272,7428,1,No,20,Outstanding,Very High,2,6,5,Best,5,3,1,4,2.75,0.3333333333333333,2,75264,125440,3,2,2,2,2,1,1,0,7,2,1,0,1,3,1
24,0,Travel_Rarely,823,Research & Development,17,College,Other,Very High,Male,94,Medium,1,Laboratory Technician,Medium,Married,2127,9100,1,No,21,Outstanding,Very High,1,1,2,Better,1,0,0,0,3.25,0.5,0,25524,44667,2,2,1,2,4,3,1,2,2,2,1,0,1,3,2
50,0,Travel_Frequently,1246,Human Resources,3,Bachelor,Medical,Low,Male,99,High,5,Manager,Medium,Married,18200,7999,1,No,11,Excellent,High,1,32,2,Better,32,5,10,7,2.25,0.3333333333333333,-5,218400,200200,3,1,0,0,3,1,1,0,3,2,1,0,0,0,2
25,0,Travel_Rarely,622,Sales,13,Below College,Medical,Medium,Male,40,High,1,Sales Representative,High,Married,2096,26376,1,No,11,Excellent,High,0,7,1,Better,7,4,0,6,2.75,0.125,4,25152,23056,3,2,2,1,3,2,1,0,8,0,1,0,0,0,2
24,1,Travel_Frequently,1287,Research & Development,7,Bachelor,Life Sciences,Low,Female,55,High,1,Laboratory Technician,High,Married,2886,14168,1,Yes,16,Excellent,Very High,1,6,4,Better,6,3,1,2,2.75,0.2857142857142857,2,34632,46176,6,1,1,0,1,1,0,0,2,0,1,1,0,3,2
30,1,Travel_Frequently,448,Sales,12,Master,Life Sciences,Medium,Male,74,Medium,1,Sales Representative,Low,Married,2033,14470,1,No,18,Excellent,High,1,1,2,Best,1,0,0,0,2.5,0.5,0,24396,36594,2,1,2,4,1,2,1,2,8,1,1,0,0,0,1
34,0,Travel_Rarely,254,Research & Development,1,College,Life Sciences,Medium,Male,83,Medium,1,Research Scientist,Very High,Married,3622,22794,1,Yes,13,Excellent,Very High,1,6,3,Better,6,5,1,3,3.25,0.2857142857142857,4,43464,47086,4,2,1,2,1,2,1,2,6,3,1,1,0,3,2
31,1,Travel_Rarely,1365,Sales,13,Master,Medical,Medium,Male,46,High,2,Sales Executive,Low,Divorced,4233,11512,2,No,17,Excellent,High,0,9,2,Bad,3,1,1,2,1.75,0.5,0,50796,71961,3,2,2,4,3,2,1,0,7,1,0,0,0,0,0
35,0,Travel_Rarely,538,Research & Development,25,College,Other,Low,Male,54,Medium,2,Laboratory Technician,Very High,Single,3681,14004,4,No,14,Excellent,Very High,0,9,3,Better,3,2,0,2,3.0,0.25,2,44172,51534,2,2,1,2,4,1,1,2,2,3,2,0,0,3,2
31,0,Travel_Rarely,525,Sales,6,Master,Medical,Low,Male,66,Very High,2,Sales Executive,Very High,Divorced,5460,6219,4,No,22,Outstanding,Very High,2,13,4,Best,7,7,5,7,3.25,0.75,2,65520,120120,4,2,2,4,3,1,1,3,7,3,0,0,1,3,1
27,0,Travel_Rarely,798,Research & Development,6,Master,Medical,Low,Female,66,Medium,1,Research Scientist,High,Divorced,2187,5013,0,No,12,Excellent,High,2,6,5,Good,5,3,0,3,2.25,0.16666666666666666,3,26244,26244,2,2,1,4,3,1,0,2,6,0,0,0,0,0,3
